label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
L,0.858142614364624,0.528967022895813,-0.01887746900320053,0.9998655915260315,0.7722222805023193,0.4427828788757324,0.18281447887420654,0.9986811876296997,0.8007221817970276,0.48750028014183044,-0.16553457081317902,0.9996955990791321,0.7763053774833679,0.6017596125602722,0.26826485991477966,0.44768157601356506,0.8072691559791565,0.6802111864089966,-0.21963676810264587,0.9787447452545166,0.8666963577270508,0.6061466336250305,0.2946172058582306,0.5350555777549744,0.8942424058914185,0.6658697724342346,-0.1608532965183258,0.9746384620666504,0.5679284334182739,0.5646258592605591,0.10915806144475937,0.9983950853347778,0.5719552040100098,0.6069701313972473,-0.10920422524213791,0.9983732104301453,0.406842976808548,0.6220011115074158,0.1271909475326538,0.32854214310646057,0.40033212304115295,0.6458265781402588,-0.09838840365409851,0.8850345611572266,0.2432374209165573,0.6174677610397339,0.1755242496728897,0.4796028435230255,0.22847318649291992,0.6203899383544922,-0.056330714374780655,0.9293652772903442,0.21001620590686798,0.5843843817710876,0.17648570239543915,0.6755803823471069,0.19903451204299927,0.5815466642379761,-0.05216548219323158,0.9428049325942993,0.22316715121269226,0.7149356007575989,0.11710332334041595,0.6330740451812744,0.20882366597652435,0.7303054928779602,-0.11792809516191483,0.9196490049362183
L,0.8560316562652588,0.5285308957099915,-0.014340306632220745,0.9998691082000732,0.771504819393158,0.44338488578796387,0.1891128569841385,0.9987318515777588,0.8004153370857239,0.4863974153995514,-0.16698527336120605,0.9997072219848633,0.7766693830490112,0.6117063164710999,0.2693899869918823,0.4490000605583191,0.80729079246521,0.6809287667274475,-0.2203981578350067,0.9796802401542664,0.8672723174095154,0.6128515601158142,0.2872738242149353,0.5481359958648682,0.8957067131996155,0.6713774800300598,-0.15988676249980927,0.9761672616004944,0.5668160319328308,0.5657549500465393,0.11017820239067078,0.9984838962554932,0.5717705488204956,0.6070596575737,-0.11023251712322235,0.9984492063522339,0.4061755836009979,0.6247484683990479,0.12928776443004608,0.3271571397781372,0.4006247818470001,0.6483715176582336,-0.1005113422870636,0.8858487606048584,0.24123260378837585,0.6196127533912659,0.1811516433954239,0.48254260420799255,0.22852198779582977,0.6232720017433167,-0.05575788766145706,0.930170476436615,0.20940089225769043,0.5843186378479004,0.18248341977596283,0.6820717453956604,0.19918280839920044,0.5815207362174988,-0.05150538310408592,0.9439352750778198,0.22039741277694702,0.715457558631897,0.12275128811597824,0.6352772116661072,0.20839813351631165,0.7300978899002075,-0.11833219975233078,0.920936107635498
L,0.8555959463119507,0.528154730796814,-0.016257982701063156,0.99986332654953,0.7717791795730591,0.44381582736968994,0.1888914257287979,0.9987214803695679,0.8004075884819031,0.48531314730644226,-0.16812360286712646,0.9997074007987976,0.7789772152900696,0.616420328617096,0.2630985379219055,0.45105236768722534,0.8066441416740417,0.6809065341949463,-0.22049091756343842,0.9798550605773926,0.8698893189430237,0.6136011481285095,0.276095986366272,0.5521779656410217,0.8959215879440308,0.6718329787254333,-0.1597277969121933,0.9766733646392822,0.5672978758811951,0.5668689012527466,0.11026617884635925,0.9984933137893677,0.5729668736457825,0.607317328453064,-0.11032135039567947,0.9984527826309204,0.4073643088340759,0.6283766031265259,0.12705649435520172,0.3286043703556061,0.4033958911895752,0.6488385200500488,-0.10391811281442642,0.8856710195541382,0.2425553798675537,0.6237272024154663,0.17524109780788422,0.48305463790893555,0.2294279932975769,0.6238709688186646,-0.06399481743574142,0.9304085373878479,0.21124202013015747,0.5882222056388855,0.1760338693857193,0.6842427253723145,0.20109789073467255,0.581809937953949,-0.06051982194185257,0.9443017244338989,0.21789759397506714,0.717425525188446,0.11356811970472336,0.6354602575302124,0.20572775602340698,0.7296164631843567,-0.1309054046869278,0.9214539527893066
L,0.8554191589355469,0.5259227752685547,-0.016557544469833374,0.9998569488525391,0.7722527980804443,0.44441530108451843,0.193271204829216,0.9987303018569946,0.8004987239837646,0.48420852422714233,-0.17212028801441193,0.9997156858444214,0.7788419723510742,0.6177600026130676,0.27235424518585205,0.4530012905597687,0.8049336075782776,0.6799030303955078,-0.2304384708404541,0.9803924560546875,0.8713480234146118,0.6136415600776672,0.28816869854927063,0.5531638264656067,0.896549642086029,0.6717992424964905,-0.17425517737865448,0.977524995803833,0.5679498910903931,0.5679338574409485,0.11261236667633057,0.9985088109970093,0.574302077293396,0.6072771549224854,-0.11266361176967621,0.9984741806983948,0.40762895345687866,0.631549596786499,0.12797696888446808,0.3255423605442047,0.40374401211738586,0.6498560309410095,-0.10757295042276382,0.8830242156982422,0.2418309897184372,0.6250916719436646,0.1774393767118454,0.4788503050804138,0.22942937910556793,0.624723494052887,-0.06666802614927292,0.9299024343490601,0.2107790857553482,0.5887672901153564,0.17815575003623962,0.6831185221672058,0.20098717510700226,0.5820122957229614,-0.06314077228307724,0.9445318579673767,0.21754097938537598,0.7197643518447876,0.1150054782629013,0.6314740180969238,0.20585960149765015,0.7296778559684753,-0.13444656133651733,0.9215761423110962
L,0.8550914525985718,0.5264554619789124,-0.022520635277032852,0.9998512864112854,0.7729772329330444,0.4453633725643158,0.19327199459075928,0.9987716674804688,0.8001284003257751,0.48310065269470215,-0.17445507645606995,0.9997293949127197,0.7792655825614929,0.617940366268158,0.28132688999176025,0.4476098120212555,0.801861047744751,0.6764832139015198,-0.23730438947677612,0.9810808300971985,0.869618833065033,0.6120607256889343,0.3102836012840271,0.539793848991394,0.894130289554596,0.6710379719734192,-0.18303866684436798,0.9778202176094055,0.5699500441551208,0.5696912407875061,0.11455106735229492,0.9985059499740601,0.5770719051361084,0.6070411801338196,-0.11458878964185715,0.9984991550445557,0.409248948097229,0.6317012310028076,0.13149230182170868,0.32224851846694946,0.4054270088672638,0.6504467129707336,-0.108344167470932,0.8821666836738586,0.24408824741840363,0.6250220537185669,0.18123485147953033,0.47263702750205994,0.2315281480550766,0.6248023509979248,-0.0684780701994896,0.9321327209472656,0.2125774621963501,0.5880461931228638,0.18191225826740265,0.6804977655410767,0.20378488302230835,0.580976665019989,-0.06482922285795212,0.9468594789505005,0.220700204372406,0.7198566198348999,0.11933743953704834,0.6243127584457397,0.20650094747543335,0.7286430597305298,-0.13548897206783295,0.924049437046051
L,0.8550406694412231,0.5269089937210083,-0.02265702560544014,0.9998412132263184,0.7729545831680298,0.44601303339004517,0.19204993546009064,0.9987667202949524,0.7998573780059814,0.4826992154121399,-0.1739864945411682,0.9997318983078003,0.7794120907783508,0.6175026893615723,0.27939754724502563,0.443484365940094,0.8015186190605164,0.6744426488876343,-0.2363022118806839,0.9818524718284607,0.869245707988739,0.610288143157959,0.3089416027069092,0.5325483679771423,0.8946627378463745,0.6717119812965393,-0.18024855852127075,0.9785987138748169,0.5706388354301453,0.5702504515647888,0.11448623239994049,0.9985027313232422,0.5772851705551147,0.6071861982345581,-0.11452404409646988,0.9985097050666809,0.40975749492645264,0.6320635080337524,0.13291628658771515,0.3179513216018677,0.40556466579437256,0.6507171988487244,-0.10476735979318619,0.879693865776062,0.24716980755329132,0.6249995827674866,0.18316076695919037,0.465772420167923,0.2335064709186554,0.6247353553771973,-0.061379916965961456,0.9322001934051514,0.21411672234535217,0.5868539810180664,0.18415884673595428,0.6776363253593445,0.20608922839164734,0.5799526572227478,-0.05700073763728142,0.9474268555641174,0.22174395620822906,0.7183454632759094,0.125324547290802,0.6185105443000793,0.20655697584152222,0.7286402583122253,-0.12446311861276627,0.9244934916496277
L,0.8552367687225342,0.5227565765380859,-0.0225699320435524,0.9998254179954529,0.7731484174728394,0.44972437620162964,0.20113077759742737,0.9987201690673828,0.7987340688705444,0.48275965452194214,-0.17267736792564392,0.9997281432151794,0.7864478230476379,0.6260254383087158,0.2796584665775299,0.4431612193584442,0.8036269545555115,0.6732787489891052,-0.22632251679897308,0.9813382029533386,0.8753342628479004,0.6113718748092651,0.29820743203163147,0.5261867642402649,0.8985779285430908,0.6710814237594604,-0.1635979861021042,0.977965235710144,0.5719001293182373,0.5723673701286316,0.11628511548042297,0.9984815120697021,0.5786166787147522,0.6076292991638184,-0.11634569615125656,0.9985062479972839,0.4099777936935425,0.6324151754379272,0.1329682469367981,0.30851882696151733,0.40491196513175964,0.6526519656181335,-0.11105819046497345,0.8733973503112793,0.24753795564174652,0.6247994899749756,0.1831575334072113,0.4551345407962799,0.23349136114120483,0.624621570110321,-0.0685398280620575,0.930263102054596,0.21526318788528442,0.5860794186592102,0.18431773781776428,0.6716170907020569,0.2056761234998703,0.5792796611785889,-0.06462820619344711,0.9464089274406433,0.22371819615364075,0.7172580361366272,0.12481796741485596,0.6090942621231079,0.2070138305425644,0.727249026298523,-0.13778597116470337,0.9232161641120911
L,0.8555991649627686,0.5185085535049438,-0.023820124566555023,0.999829113483429,0.7728646993637085,0.4501291811466217,0.2017628699541092,0.998737633228302,0.798068642616272,0.4829857349395752,-0.1701747179031372,0.9997305870056152,0.7893543839454651,0.6261287331581116,0.27775341272354126,0.45242661237716675,0.8056632280349731,0.6733717918395996,-0.21728593111038208,0.9811546802520752,0.877819299697876,0.6107896566390991,0.3009227514266968,0.5284096002578735,0.9004808068275452,0.6699221134185791,-0.15486571192741394,0.9778913259506226,0.5730080604553223,0.5725961327552795,0.11646933108568192,0.9985091686248779,0.5791590809822083,0.6078587770462036,-0.11654078960418701,0.9985302686691284,0.41106095910072327,0.632500946521759,0.13115251064300537,0.3033082187175751,0.4050098955631256,0.6542626619338989,-0.11756311357021332,0.8688759803771973,0.24996598064899445,0.6221285462379456,0.17501066625118256,0.4496006965637207,0.23466727137565613,0.6224092841148376,-0.0836656391620636,0.9296622276306152,0.21617531776428223,0.5814868211746216,0.17577201128005981,0.6690874099731445,0.2066604346036911,0.5760294795036316,-0.08064689487218857,0.9466651678085327,0.2239718735218048,0.7155330777168274,0.11692680418491364,0.6032294034957886,0.20692509412765503,0.7261325716972351,-0.15264803171157837,0.9228494763374329
L,0.8563057780265808,0.5161276459693909,-0.013387440703809261,0.9998078942298889,0.7728222608566284,0.45019564032554626,0.20650063455104828,0.9986840486526489,0.7982802391052246,0.4832426607608795,-0.1671871840953827,0.9997092485427856,0.7890506982803345,0.6240988373756409,0.27543875575065613,0.4561012387275696,0.8069368600845337,0.6739077568054199,-0.2071097046136856,0.980042576789856,0.877392053604126,0.6119728684425354,0.28083962202072144,0.5270598530769348,0.9009007215499878,0.6683308482170105,-0.14557936787605286,0.9776630401611328,0.5772882103919983,0.5708565711975098,0.11723489314317703,0.9984935522079468,0.580782413482666,0.6074950098991394,-0.11731290817260742,0.9984757304191589,0.41601401567459106,0.633194625377655,0.12608593702316284,0.2841368615627289,0.40646833181381226,0.6548834443092346,-0.12149790674448013,0.8544206619262695,0.2541032135486603,0.6209058165550232,0.16398723423480988,0.4262937903404236,0.23673942685127258,0.6208264827728271,-0.09069782495498657,0.9225529432296753,0.22020773589611053,0.5804983377456665,0.16406148672103882,0.6537667512893677,0.20867200195789337,0.5746802091598511,-0.0878872200846672,0.9439693689346313,0.22638458013534546,0.7134617567062378,0.1035088300704956,0.5819948315620422,0.2095683217048645,0.7248136401176453,-0.16116808354854584,0.9171457886695862
L,0.8561835885047913,0.5158190727233887,-0.011773517355322838,0.9997706413269043,0.7724817395210266,0.4498906433582306,0.20574024319648743,0.9985962510108948,0.7990338802337646,0.48360368609428406,-0.1600627303123474,0.9996711015701294,0.7887139916419983,0.6247212290763855,0.26013174653053284,0.4527062773704529,0.8069809675216675,0.6747300624847412,-0.2000059187412262,0.9778589010238647,0.8772495985031128,0.6142172813415527,0.2564084529876709,0.5269786715507507,0.9018444418907166,0.668822705745697,-0.1385684609413147,0.9760820269584656,0.5780641436576843,0.5699310302734375,0.11675020307302475,0.9984652996063232,0.5825049877166748,0.6074758768081665,-0.11684290319681168,0.9983978867530823,0.4167022705078125,0.6332093477249146,0.12487339973449707,0.2768784463405609,0.40768495202064514,0.6559352278709412,-0.1204526424407959,0.8461554646492004,0.25422683358192444,0.6201956868171692,0.16337136924266815,0.4181217551231384,0.23799636960029602,0.6207205057144165,-0.08915305882692337,0.9179415106773376,0.22031642496585846,0.5791236162185669,0.1637197732925415,0.6466635465621948,0.20918875932693481,0.5745756030082703,-0.08645503222942352,0.9414591193199158,0.22789618372917175,0.7131297588348389,0.10485747456550598,0.574185848236084,0.21007183194160461,0.7256715893745422,-0.15883474051952362,0.9129189252853394
